qid	doc_id
q24	105
q24	109
q24	110
q24	116
q24	123
q24	125
q24	126
q24	129
q24	130
q24	135
q24	153
q24	158
q24	163
q24	165
q24	167
q24	172
q24	178
q24	180
q24	181
q24	183
q24	189
q24	192
q24	194
q24	200
q24	205
q24	208
q24	211
q24	217
q24	218
q24	219
q24	220
q24	221
q24	223
q24	226
q24	228
q24	230
q24	236
q24	238
q24	241
q24	242
q24	243
q24	244
q24	251
q24	253
q24	256
q24	259
q24	262
q24	265
q24	267
q24	271
q24	272
q24	275
q24	276
q24	279
q24	280
q24	283
q24	285
q24	288
q24	293
q24	294
q24	296
q24	298
q24	300
q24	314
q24	315
q24	329
q24	335
q24	339
q24	348
q24	353
q24	357
q24	359
q24	362
q24	365
q24	366
q24	377
q24	378
q24	379
q24	388
q24	411
q24	413
q24	421
q24	422
q24	427
q24	434
q24	436
q24	446
q24	453
q24	463
q24	469
q24	481
q24	492
q24	500
q24	509
q24	640
q24	650
q24	821
q24	822
q24	832
q24	880
q24	917
q24	918
q24	919
q24	1016
q24	1019
q24	1023
q24	1025
q24	1066
q24	1070
q24	1099
q24	1105
q24	1129
q24	1177
q24	1215
q24	1234
q24	1244
q24	1245
q24	1250
q24	1256
q24	1270
q24	1284
q24	1290
q24	1349
q24	1424
q24	1430
q24	1433
q24	1563
q24	1888
q24	1905
q24	1916
q24	1945
q24	1952
q24	1998
q24	2019
q24	2072
q24	2103
q24	2160
q24	2172
q24	2183
q24	2187
q24	2207
q25	2
q25	13
q25	16
q25	19
q25	30
q25	31
q25	36
q25	38
q25	48
q25	49
q25	52
q25	61
q25	67
q25	69
q25	77
q25	85
q25	91
q25	101
q25	102
q25	106
q25	107
q25	110
q25	114
q25	121
q25	122
q25	130
q25	133
q25	139
q25	140
q25	148
q25	160
q25	162
q25	167
q25	178
q25	182
q25	185
q25	186
q25	188
q25	192
q25	202
q25	205
q25	208
q25	215
q25	219
q25	227
q25	231
q25	251
q25	261
q25	262
q25	263
q25	264
q25	265
q25	267
q25	278
q25	283
q25	287
q25	293
q25	303
q25	313
q25	316
q25	325
q25	329
q25	332
q25	333
q25	337
q25	343
q25	348
q25	352
q25	363
q25	366
q25	369
q25	373
q25	375
q25	391
q25	392
q25	393
q25	398
q25	399
q25	403
q25	406
q25	408
q25	420
q25	434
q25	444
q25	447
q25	451
q25	468
q25	469
q25	481
q25	484
q25	485
q25	491
q25	497
q25	507
q25	512
q25	525
q25	529
q25	531
q25	556
q25	560
q25	578
q25	617
q25	628
q25	652
q25	657
q25	661
q25	675
q25	687
q25	688
q25	716
q25	723
q25	725
q25	764
q25	767
q25	771
q25	780
q25	781
q25	791
q25	798
q25	799
q25	823
q25	828
q25	829
q25	884
q25	929
q25	962
q25	996
q25	1002
q25	1011
q25	1013
q25	1019
q25	1033
q25	1039
q25	1060
q25	1070
q25	1073
q25	1093
q25	1099
q25	1112
q25	1136
q25	1138
q25	1149
q25	1156
q25	1169
q25	1204
q25	1210
q25	1216
q25	1237
q25	1243
q25	1244
q25	1248
q25	1285
q25	1306
q25	1333
q25	1342
q25	1354
q25	1376
q25	1384
q25	1408
q25	1409
q25	1411
q25	1413
q25	1415
q25	1416
q25	1421
q25	1423
q25	1424
q25	1427
q25	1428
q25	1430
q25	1431
q25	1433
q25	1438
q25	1440
q25	1445
q25	1446
q25	1449
q25	1452
q25	1453
q25	1455
q25	1458
q25	1460
q25	1462
q25	1464
q25	1465
q25	1469
q25	1472
q25	1474
q25	1484
q25	1485
q25	1487
q25	1491
q25	1492
q25	1493
q25	1494
q25	1495
q25	1499
q25	1504
q25	1505
q25	1507
q25	1508
q25	1514
q25	1515
q25	1520
q25	1521
q25	1524
q25	1525
q25	1529
q25	1530
q25	1532
q25	1535
q25	1538
q25	1540
q25	1542
q25	1543
q25	1544
q25	1545
q25	1547
q25	1548
q25	1550
q25	1552
q25	1554
q25	1555
q25	1556
q25	1562
q25	1565
q25	1571
q25	1572
q25	1575
q25	1579
q25	1582
q25	1585
q25	1586
q25	1587
q25	1588
q25	1589
q25	1590
q25	1591
q25	1593
q25	1595
q25	1599
q25	1609
q25	1621
q25	1630
q25	1643
q25	1655
q25	1658
q25	1662
q25	1669
q25	1670
q25	1671
q25	1683
q25	1692
q25	1698
q25	1703
q25	1803
q25	1826
q25	1830
q25	1832
q25	1845
q25	1849
q25	1854
q25	1859
q25	1864
q25	1866
q25	1875
q25	1878
q25	1881
q25	1883
q25	1890
q25	1892
q25	1894
q25	1899
q25	1902
q25	1924
q25	1925
q25	1927
q25	1928
q25	1930
q25	1931
q25	1935
q25	1936
q25	1945
q25	1946
q25	1947
q25	1957
q25	1961
q25	1962
q25	1963
q25	1964
q25	1967
q25	1971
q25	1976
q25	1983
q25	1990
q25	1996
q25	2000
q25	2008
q25	2010
q25	2011
q25	2017
q25	2019
q25	2020
q25	2026
q25	2028
q25	2030
q25	2036
q25	2038
q25	2043
q25	2045
q25	2051
q25	2059
q25	2066
q25	2084
q25	2086
q25	2090
q25	2091
q25	2094
q25	2099
q25	2101
q25	2104
q25	2105
q25	2108
q25	2109
q25	2111
q25	2115
q25	2118
q25	2121
q25	2127
q25	2128
q25	2132
q25	2137
q25	2148
q25	2149
q25	2160
q25	2173
q25	2181
q25	2192
q25	2196
q25	2199
q25	2202
q25	2203
q25	2205
q25	2214
q25	2217
q25	2218
q25	2219
q25	2220
q25	2222
q25	2224
q26	14
q26	18
q26	26
q26	33
q26	34
q26	67
q26	89
q26	129
q26	207
q26	210
q26	230
q26	235
q26	242
q26	255
q26	257
q26	260
q26	266
q26	273
q26	283
q26	299
q26	354
q26	355
q26	364
q26	370
q26	422
q26	429
q26	544
q26	545
q26	657
q26	793
q26	862
q26	911
q26	918
q26	932
q26	947
q26	1004
q26	1092
q26	1101
q26	1111
q26	1185
q26	1281
q26	1595
q26	1601
q26	1718
q26	1824
q26	1825
q26	1828
q26	1829
q26	1832
q26	1836
q26	1837
q26	1841
q26	1842
q26	1851
q26	1854
q26	1855
q26	1856
q26	1860
q26	1864
q26	1866
q26	1868
q26	1870
q26	1872
q26	1873
q26	1875
q26	1882
q26	1884
q26	1885
q26	1887
q26	1894
q26	1895
q26	1900
q26	1905
q26	1908
q26	1910
q26	1911
q26	1912
q26	1913
q26	1914
q26	1916
q26	1917
q26	1918
q26	1921
q26	1922
q26	1925
q26	1926
q26	1928
q26	1929
q26	1930
q26	1931
q26	1933
q26	1934
q26	1936
q26	1938
q26	1939
q26	1945
q26	1952
q26	1954
q26	1957
q26	1960
q26	1961
q26	1965
q26	1966
q26	1970
q26	1971
q26	1973
q26	1978
q26	1979
q26	1980
q26	1982
q26	1984
q26	1986
q26	1990
q26	1991
q26	1993
q26	1996
q26	1997
q26	1998
q26	2000
q26	2002
q26	2004
q26	2005
q26	2007
q26	2010
q26	2014
q26	2016
q26	2017
q26	2019
q26	2021
q26	2022
q26	2023
q26	2024
q26	2027
q26	2030
q26	2034
q26	2035
q26	2038
q26	2039
q26	2040
q26	2042
q26	2043
q26	2044
q26	2046
q26	2047
q26	2048
q26	2049
q26	2051
q26	2052
q26	2053
q26	2057
q26	2060
q26	2062
q26	2063
q26	2069
q26	2071
q26	2074
q26	2076
q26	2077
q26	2079
q26	2082
q26	2084
q26	2085
q26	2086
q26	2087
q26	2088
q26	2090
q26	2091
q26	2092
q26	2093
q26	2098
q26	2100
q26	2102
q26	2104
q26	2105
q26	2106
q26	2108
q26	2109
q26	2112
q26	2113
q26	2114
q26	2115
q26	2116
q26	2117
q26	2118
q26	2119
q26	2121
q26	2122
q26	2123
q26	2124
q26	2125
q26	2127
q26	2128
q26	2129
q26	2130
q26	2132
q26	2133
q26	2134
q26	2135
q26	2136
q26	2141
q26	2142
q26	2143
q26	2144
q26	2145
q26	2148
q26	2149
q26	2150
q26	2152
q26	2153
q26	2156
q26	2158
q26	2159
q26	2160
q26	2161
q26	2163
q26	2164
q26	2166
q26	2167
q26	2169
q26	2170
q26	2172
q26	2173
q26	2176
q26	2177
q26	2179
q26	2181
q26	2183
q26	2184
q26	2185
q26	2187
q26	2188
q26	2189
q26	2190
q26	2191
q26	2193
q26	2194
q26	2199
q26	2201
q26	2202
q26	2206
q26	2209
q26	2211
q26	2212
q26	2214
q26	2215
q26	2217
q26	2218
q26	2222
q27	5
q27	10
q27	29
q27	44
q27	45
q27	68
q27	98
q27	99
q27	105
q27	130
q27	135
q27	146
q27	176
q27	188
q27	207
q27	223
q27	225
q27	241
q27	249
q27	251
q27	253
q27	284
q27	297
q27	302
q27	316
q27	323
q27	325
q27	352
q27	366
q27	375
q27	388
q27	432
q27	450
q27	455
q27	456
q27	476
q27	485
q27	515
q27	517
q27	519
q27	521
q27	528
q27	530
q27	540
q27	543
q27	545
q27	548
q27	553
q27	554
q27	556
q27	558
q27	559
q27	560
q27	565
q27	569
q27	570
q27	573
q27	576
q27	577
q27	578
q27	580
q27	590
q27	591
q27	595
q27	598
q27	604
q27	607
q27	610
q27	612
q27	613
q27	614
q27	616
q27	620
q27	622
q27	625
q27	627
q27	629
q27	631
q27	636
q27	642
q27	647
q27	648
q27	649
q27	651
q27	654
q27	660
q27	667
q27	676
q27	678
q27	685
q27	686
q27	691
q27	699
q27	704
q27	706
q27	707
q27	710
q27	716
q27	717
q27	724
q27	733
q27	737
q27	738
q27	740
q27	741
q27	744
q27	747
q27	748
q27	751
q27	753
q27	754
q27	757
q27	760
q27	762
q27	764
q27	765
q27	772
q27	773
q27	776
q27	777
q27	784
q27	785
q27	786
q27	787
q27	789
q27	792
q27	796
q27	799
q27	800
q27	801
q27	805
q27	808
q27	809
q27	810
q27	811
q27	816
q27	817
q27	819
q27	821
q27	824
q27	825
q27	827
q27	831
q27	833
q27	834
q27	835
q27	837
q27	839
q27	844
q27	849
q27	856
q27	861
q27	862
q27	863
q27	864
q27	866
q27	873
q27	877
q27	881
q27	882
q27	890
q27	892
q27	895
q27	906
q27	908
q27	942
q27	954
q27	960
q27	961
q27	977
q27	995
q27	1000
q27	1001
q27	1004
q27	1017
q27	1024
q27	1030
q27	1059
q27	1072
q27	1085
q27	1092
q27	1094
q27	1099
q27	1102
q27	1113
q27	1148
q27	1149
q27	1150
q27	1151
q27	1156
q27	1162
q27	1163
q27	1165
q27	1178
q27	1188
q27	1193
q27	1201
q27	1204
q27	1221
q27	1222
q27	1223
q27	1229
q27	1239
q27	1272
q27	1275
q27	1278
q27	1279
q27	1290
q27	1294
q27	1297
q27	1303
q27	1306
q27	1310
q27	1342
q27	1350
q27	1355
q27	1358
q27	1370
q27	1382
q27	1406
q27	1407
q27	1408
q27	1409
q27	1411
q27	1412
q27	1413
q27	1414
q27	1415
q27	1417
q27	1418
q27	1419
q27	1421
q27	1422
q27	1423
q27	1424
q27	1425
q27	1426
q27	1427
q27	1428
q27	1429
q27	1430
q27	1431
q27	1433
q27	1434
q27	1435
q27	1437
q27	1438
q27	1439
q27	1440
q27	1443
q27	1444
q27	1445
q27	1446
q27	1447
q27	1448
q27	1449
q27	1450
q27	1451
q27	1452
q27	1453
q27	1454
q27	1456
q27	1457
q27	1459
q27	1460
q27	1461
q27	1462
q27	1463
q27	1464
q27	1466
q27	1467
q27	1468
q27	1469
q27	1470
q27	1472
q27	1477
q27	1478
q27	1479
q27	1481
q27	1483
q27	1488
q27	1489
q27	1491
q27	1492
q27	1493
q27	1494
q27	1495
q27	1496
q27	1497
q27	1498
q27	1499
q27	1500
q27	1501
q27	1502
q27	1503
q27	1504
q27	1505
q27	1506
q27	1507
q27	1508
q27	1510
q27	1511
q27	1512
q27	1513
q27	1515
q27	1516
q27	1517
q27	1518
q27	1519
q27	1520
q27	1521
q27	1522
q27	1523
q27	1524
q27	1527
q27	1528
q27	1529
q27	1530
q27	1531
q27	1532
q27	1533
q27	1534
q27	1535
q27	1538
q27	1539
q27	1540
q27	1541
q27	1544
q27	1547
q27	1548
q27	1550
q27	1551
q27	1552
q27	1553
q27	1555
q27	1556
q27	1557
q27	1559
q27	1560
q27	1561
q27	1562
q27	1564
q27	1565
q27	1566
q27	1567
q27	1568
q27	1569
q27	1570
q27	1571
q27	1572
q27	1573
q27	1574
q27	1576
q27	1577
q27	1579
q27	1580
q27	1582
q27	1583
q27	1584
q27	1586
q27	1587
q27	1588
q27	1589
q27	1590
q27	1591
q27	1592
q27	1593
q27	1594
q27	1595
q27	1596
q27	1597
q27	1598
q27	1599
q27	1600
q27	1601
q27	1602
q27	1604
q27	1606
q27	1607
q27	1608
q27	1611
q27	1612
q27	1613
q27	1614
q27	1615
q27	1616
q27	1617
q27	1618
q27	1619
q27	1620
q27	1621
q27	1622
q27	1624
q27	1625
q27	1626
q27	1627
q27	1628
q27	1629
q27	1631
q27	1632
q27	1633
q27	1634
q27	1635
q27	1637
q27	1638
q27	1639
q27	1640
q27	1641
q27	1642
q27	1643
q27	1645
q27	1646
q27	1647
q27	1648
q27	1649
q27	1650
q27	1651
q27	1652
q27	1653
q27	1654
q27	1657
q27	1659
q27	1660
q27	1661
q27	1662
q27	1663
q27	1664
q27	1665
q27	1666
q27	1667
q27	1668
q27	1669
q27	1670
q27	1671
q27	1672
q27	1673
q27	1674
q27	1676
q27	1677
q27	1678
q27	1679
q27	1680
q27	1681
q27	1682
q27	1683
q27	1684
q27	1685
q27	1686
q27	1687
q27	1689
q27	1690
q27	1691
q27	1692
q27	1693
q27	1694
q27	1695
q27	1696
q27	1697
q27	1698
q27	1699
q27	1700
q27	1701
q27	1702
q27	1703
q27	1704
q27	1705
q27	1706
q27	1707
q27	1709
q27	1710
q27	1711
q27	1714
q27	1715
q27	1716
q27	1718
q27	1719
q27	1720
q27	1721
q27	1722
q27	1724
q27	1725
q27	1727
q27	1728
q27	1730
q27	1731
q27	1732
q27	1733
q27	1734
q27	1735
q27	1736
q27	1737
q27	1738
q27	1739
q27	1740
q27	1741
q27	1742
q27	1743
q27	1744
q27	1745
q27	1746
q27	1747
q27	1748
q27	1749
q27	1750
q27	1751
q27	1753
q27	1754
q27	1755
q27	1757
q27	1758
q27	1759
q27	1760
q27	1761
q27	1762
q27	1763
q27	1764
q27	1765
q27	1766
q27	1767
q27	1768
q27	1769
q27	1770
q27	1771
q27	1773
q27	1774
q27	1775
q27	1776
q27	1778
q27	1780
q27	1781
q27	1782
q27	1784
q27	1785
q27	1786
q27	1788
q27	1789
q27	1790
q27	1791
q27	1792
q27	1793
q27	1794
q27	1798
q27	1799
q27	1800
q27	1801
q27	1802
q27	1803
q27	1804
q27	1805
q27	1806
q27	1807
q27	1808
q27	1809
q27	1812
q27	1813
q27	1814
q27	1815
q27	1816
q27	1817
q27	1818
q27	1819
q27	1820
q27	1821
q27	1822
q27	1823
q27	1825
q27	1828
q27	1830
q27	1832
q27	1834
q27	1847
q27	1848
q27	1851
q27	1853
q27	1863
q27	1866
q27	1870
q27	1871
q27	1875
q27	1879
q27	1882
q27	1883
q27	1887
q27	1888
q27	1891
q27	1892
q27	1893
q27	1894
q27	1895
q27	1907
q27	1910
q27	1911
q27	1913
q27	1916
q27	1917
q27	1918
q27	1922
q27	1923
q27	1927
q27	1928
q27	1933
q27	1934
q27	1935
q27	1944
q27	1947
q27	1948
q27	1950
q27	1951
q27	1957
q27	1958
q27	1960
q27	1961
q27	1962
q27	1963
q27	1967
q27	1969
q27	1971
q27	1976
q27	1977
q27	1978
q27	1980
q27	1981
q27	1983
q27	1984
q27	1986
q27	1991
q27	1992
q27	1993
q27	1995
q27	1997
q27	2005
q27	2006
q27	2008
q27	2014
q27	2015
q27	2016
q27	2018
q27	2020
q27	2021
q27	2026
q27	2031
q27	2039
q27	2042
q27	2043
q27	2044
q27	2045
q27	2047
q27	2051
q27	2054
q27	2056
q27	2061
q27	2063
q27	2067
q27	2068
q27	2070
q27	2072
q27	2079
q27	2083
q27	2086
q27	2089
q27	2093
q27	2095
q27	2097
q27	2098
q27	2099
q27	2102
q27	2104
q27	2106
q27	2108
q27	2111
q27	2114
q27	2117
q27	2118
q27	2119
q27	2120
q27	2121
q27	2122
q27	2124
q27	2125
q27	2127
q27	2128
q27	2130
q27	2132
q27	2134
q27	2135
q27	2136
q27	2140
q27	2142
q27	2145
q27	2148
q27	2149
q27	2150
q27	2155
q27	2159
q27	2161
q27	2165
q27	2166
q27	2167
q27	2170
q27	2171
q27	2172
q27	2174
q27	2175
q27	2179
q27	2181
q27	2182
q27	2183
q27	2184
q27	2186
q27	2187
q27	2191
q27	2197
q27	2202
q27	2206
q27	2207
q27	2208
q27	2214
q27	2217
q27	2218
q27	2219
q27	2222
q27	2224
q28	1
q28	10
q28	13
q28	20
q28	25
q28	35
q28	39
q28	43
q28	44
q28	48
q28	50
q28	53
q28	57
q28	67
q28	69
q28	76
q28	83
q28	89
q28	93
q28	95
q28	102
q28	105
q28	108
q28	110
q28	119
q28	121
q28	129
q28	148
q28	153
q28	158
q28	186
q28	190
q28	197
q28	199
q28	200
q28	205
q28	210
q28	215
q28	216
q28	217
q28	220
q28	222
q28	230
q28	249
q28	251
q28	253
q28	262
q28	277
q28	292
q28	296
q28	303
q28	306
q28	313
q28	318
q28	324
q28	325
q28	331
q28	334
q28	341
q28	381
q28	385
q28	388
q28	392
q28	394
q28	403
q28	412
q28	413
q28	419
q28	420
q28	421
q28	423
q28	424
q28	432
q28	434
q28	436
q28	439
q28	444
q28	454
q28	459
q28	466
q28	472
q28	486
q28	490
q28	496
q28	498
q28	501
q28	503
q28	512
q28	515
q28	522
q28	534
q28	536
q28	543
q28	544
q28	549
q28	584
q28	601
q28	605
q28	630
q28	631
q28	648
q28	649
q28	652
q28	694
q28	696
q28	708
q28	719
q28	727
q28	737
q28	741
q28	748
q28	750
q28	755
q28	768
q28	776
q28	781
q28	796
q28	797
q28	812
q28	843
q28	870
q28	871
q28	876
q28	896
q28	898
q28	899
q28	912
q28	913
q28	921
q28	924
q28	926
q28	934
q28	937
q28	942
q28	944
q28	945
q28	950
q28	959
q28	967
q28	972
q28	973
q28	975
q28	979
q28	984
q28	987
q28	988
q28	996
q28	997
q28	998
q28	999
q28	1006
q28	1013
q28	1016
q28	1023
q28	1034
q28	1036
q28	1048
q28	1051
q28	1053
q28	1056
q28	1062
q28	1078
q28	1082
q28	1086
q28	1087
q28	1099
q28	1100
q28	1105
q28	1121
q28	1127
q28	1133
q28	1136
q28	1140
q28	1146
q28	1160
q28	1165
q28	1166
q28	1172
q28	1184
q28	1187
q28	1188
q28	1195
q28	1196
q28	1210
q28	1213
q28	1221
q28	1225
q28	1228
q28	1234
q28	1235
q28	1239
q28	1240
q28	1249
q28	1257
q28	1258
q28	1260
q28	1267
q28	1271
q28	1275
q28	1282
q28	1284
q28	1289
q28	1290
q28	1292
q28	1296
q28	1297
q28	1301
q28	1305
q28	1309
q28	1314
q28	1335
q28	1363
q28	1377
q28	1380
q28	1436
q28	1482
q28	1519
q28	1566
q28	1582
q28	1608
q28	1618
q28	1633
q28	1640
q28	1641
q28	1654
q28	1673
q28	1679
q28	1706
q28	1713
q28	1724
q28	1743
q28	1744
q28	1749
q28	1750
q28	1761
q28	1763
q28	1805
q28	1807
q28	1814
q28	1830
q28	1835
q28	1843
q28	1855
q28	1864
q28	1873
q28	1883
q28	1887
q28	1895
q28	1906
q28	1907
q28	1911
q28	1916
q28	1931
q28	1935
q28	1942
q28	1952
q28	1956
q28	1957
q28	1961
q28	1964
q28	1967
q28	1978
q28	1986
q28	1990
q28	1996
q28	1998
q28	2003
q28	2016
q28	2037
q28	2038
q28	2039
q28	2042
q28	2045
q28	2047
q28	2051
q28	2071
q28	2073
q28	2078
q28	2080
q28	2083
q28	2087
q28	2091
q28	2096
q28	2114
q28	2117
q28	2118
q28	2119
q28	2120
q28	2131
q28	2143
q28	2154
q28	2158
q28	2159
q28	2161
q28	2166
q28	2168
q28	2170
q28	2173
q28	2175
q28	2186
q28	2199
q28	2201
q28	2213
q28	2220
q29	78
q29	184
q29	242
q29	249
q29	341
q29	347
q29	486
q29	531
q29	723
q29	764
q29	862
q29	1011
q29	1018
q29	1051
q29	1205
q29	1268
q29	1825
q29	1827
q29	1829
q29	1830
q29	1832
q29	1834
q29	1835
q29	1836
q29	1837
q29	1839
q29	1841
q29	1842
q29	1843
q29	1845
q29	1847
q29	1848
q29	1850
q29	1853
q29	1854
q29	1855
q29	1857
q29	1862
q29	1864
q29	1871
q29	1872
q29	1873
q29	1874
q29	1877
q29	1882
q29	1883
q29	1884
q29	1886
q29	1888
q29	1889
q29	1891
q29	1892
q29	1895
q29	1896
q29	1897
q29	1900
q29	1902
q29	1903
q29	1906
q29	1912
q29	1913
q29	1914
q29	1915
q29	1919
q29	1920
q29	1923
q29	1927
q29	1928
q29	1931
q29	1933
q29	1934
q29	1938
q29	1940
q29	1943
q29	1945
q29	1949
q29	1951
q29	1960
q29	1961
q29	1964
q29	1966
q29	1970
q29	1973
q29	1977
q29	1980
q29	1982
q29	1984
q29	1987
q29	1988
q29	1989
q29	1994
q29	1996
q29	2000
q29	2007
q29	2009
q29	2010
q29	2011
q29	2013
q29	2017
q29	2018
q29	2021
q29	2022
q29	2023
q29	2024
q29	2026
q29	2030
q29	2050
q29	2058
q29	2060
q29	2063
q29	2065
q29	2066
q29	2071
q29	2072
q29	2081
q29	2082
q29	2083
q29	2091
q29	2092
q29	2093
q29	2094
q29	2095
q29	2098
q29	2101
q29	2104
q29	2105
q29	2106
q29	2107
q29	2109
q29	2111
q29	2115
q29	2120
q29	2122
q29	2123
q29	2124
q29	2128
q29	2129
q29	2130
q29	2131
q29	2133
q29	2135
q29	2138
q29	2139
q29	2140
q29	2142
q29	2143
q29	2144
q29	2145
q29	2146
q29	2152
q29	2153
q29	2154
q29	2157
q29	2158
q29	2159
q29	2163
q29	2165
q29	2169
q29	2172
q29	2176
q29	2177
q29	2179
q29	2180
q29	2181
q29	2184
q29	2187
q29	2189
q29	2191
q29	2196
q29	2197
q29	2199
q29	2200
q29	2202
q29	2203
q29	2204
q29	2208
q29	2214
q29	2215
q29	2218
q29	2220
q29	2221
q29	2222
q29	2223
q29	2224
q30	14
q30	48
q30	61
q30	105
q30	113
q30	128
q30	156
q30	170
q30	201
q30	229
q30	240
q30	260
q30	293
q30	302
q30	312
q30	313
q30	317
q30	341
q30	357
q30	384
q30	390
q30	512
q30	513
q30	515
q30	516
q30	522
q30	523
q30	524
q30	526
q30	533
q30	536
q30	539
q30	543
q30	545
q30	548
q30	549
q30	560
q30	565
q30	567
q30	568
q30	570
q30	571
q30	573
q30	574
q30	575
q30	576
q30	577
q30	578
q30	580
q30	583
q30	584
q30	587
q30	588
q30	590
q30	591
q30	593
q30	595
q30	596
q30	597
q30	600
q30	603
q30	604
q30	606
q30	608
q30	611
q30	621
q30	629
q30	630
q30	634
q30	638
q30	652
q30	656
q30	657
q30	662
q30	666
q30	668
q30	675
q30	676
q30	696
q30	697
q30	698
q30	700
q30	705
q30	709
q30	710
q30	712
q30	716
q30	721
q30	724
q30	729
q30	732
q30	734
q30	743
q30	745
q30	750
q30	753
q30	760
q30	762
q30	763
q30	765
q30	769
q30	770
q30	772
q30	773
q30	776
q30	781
q30	784
q30	789
q30	793
q30	795
q30	796
q30	803
q30	804
q30	805
q30	807
q30	808
q30	813
q30	816
q30	817
q30	818
q30	823
q30	833
q30	834
q30	835
q30	836
q30	837
q30	838
q30	839
q30	840
q30	841
q30	845
q30	850
q30	857
q30	861
q30	863
q30	866
q30	867
q30	870
q30	874
q30	876
q30	877
q30	878
q30	879
q30	880
q30	881
q30	882
q30	892
q30	894
q30	896
q30	900
q30	902
q30	908
q30	917
q30	928
q30	949
q30	967
q30	991
q30	1002
q30	1023
q30	1037
q30	1038
q30	1044
q30	1048
q30	1054
q30	1057
q30	1068
q30	1077
q30	1084
q30	1085
q30	1107
q30	1108
q30	1118
q30	1119
q30	1120
q30	1122
q30	1124
q30	1133
q30	1135
q30	1149
q30	1151
q30	1152
q30	1154
q30	1155
q30	1158
q30	1161
q30	1162
q30	1163
q30	1166
q30	1167
q30	1170
q30	1171
q30	1179
q30	1184
q30	1185
q30	1188
q30	1190
q30	1214
q30	1224
q30	1225
q30	1230
q30	1235
q30	1236
q30	1237
q30	1239
q30	1240
q30	1244
q30	1246
q30	1247
q30	1249
q30	1254
q30	1255
q30	1257
q30	1259
q30	1272
q30	1275
q30	1277
q30	1290
q30	1293
q30	1301
q30	1303
q30	1305
q30	1306
q30	1308
q30	1313
q30	1315
q30	1317
q30	1319
q30	1321
q30	1322
q30	1324
q30	1326
q30	1330
q30	1332
q30	1334
q30	1337
q30	1339
q30	1340
q30	1341
q30	1342
q30	1346
q30	1350
q30	1352
q30	1353
q30	1354
q30	1355
q30	1356
q30	1359
q30	1361
q30	1364
q30	1365
q30	1368
q30	1369
q30	1370
q30	1371
q30	1372
q30	1373
q30	1374
q30	1375
q30	1376
q30	1377
q30	1378
q30	1379
q30	1381
q30	1382
q30	1385
q30	1386
q30	1387
q30	1388
q30	1389
q30	1390
q30	1395
q30	1396
q30	1397
q30	1398
q30	1399
q30	1400
q30	1402
q30	1406
q30	1407
q30	1408
q30	1413
q30	1414
q30	1416
q30	1417
q30	1418
q30	1419
q30	1424
q30	1426
q30	1427
q30	1431
q30	1432
q30	1433
q30	1434
q30	1438
q30	1444
q30	1445
q30	1449
q30	1452
q30	1453
q30	1456
q30	1457
q30	1458
q30	1461
q30	1462
q30	1463
q30	1464
q30	1465
q30	1466
q30	1467
q30	1469
q30	1475
q30	1481
q30	1483
q30	1484
q30	1487
q30	1488
q30	1489
q30	1491
q30	1492
q30	1493
q30	1494
q30	1495
q30	1496
q30	1497
q30	1498
q30	1500
q30	1501
q30	1502
q30	1510
q30	1512
q30	1517
q30	1518
q30	1522
q30	1524
q30	1526
q30	1527
q30	1528
q30	1529
q30	1530
q30	1531
q30	1532
q30	1533
q30	1534
q30	1535
q30	1536
q30	1537
q30	1539
q30	1540
q30	1541
q30	1543
q30	1545
q30	1548
q30	1549
q30	1551
q30	1553
q30	1554
q30	1555
q30	1557
q30	1558
q30	1561
q30	1573
q30	1579
q30	1580
q30	1583
q30	1586
q30	1587
q30	1588
q30	1590
q30	1592
q30	1593
q30	1594
q30	1596
q30	1597
q30	1598
q30	1599
q30	1601
q30	1602
q30	1603
q30	1604
q30	1608
q30	1609
q30	1611
q30	1612
q30	1615
q30	1616
q30	1618
q30	1619
q30	1620
q30	1624
q30	1625
q30	1628
q30	1630
q30	1633
q30	1635
q30	1638
q30	1639
q30	1640
q30	1641
q30	1642
q30	1644
q30	1645
q30	1646
q30	1647
q30	1648
q30	1649
q30	1650
q30	1652
q30	1654
q30	1656
q30	1657
q30	1660
q30	1661
q30	1662
q30	1664
q30	1666
q30	1668
q30	1669
q30	1674
q30	1676
q30	1677
q30	1679
q30	1680
q30	1681
q30	1682
q30	1683
q30	1685
q30	1687
q30	1688
q30	1689
q30	1690
q30	1693
q30	1694
q30	1695
q30	1696
q30	1697
q30	1699
q30	1702
q30	1703
q30	1707
q30	1708
q30	1712
q30	1713
q30	1715
q30	1716
q30	1717
q30	1718
q30	1719
q30	1720
q30	1721
q30	1722
q30	1723
q30	1724
q30	1725
q30	1726
q30	1728
q30	1729
q30	1730
q30	1731
q30	1732
q30	1733
q30	1734
q30	1735
q30	1737
q30	1738
q30	1740
q30	1741
q30	1743
q30	1745
q30	1746
q30	1747
q30	1749
q30	1751
q30	1753
q30	1754
q30	1757
q30	1758
q30	1759
q30	1761
q30	1763
q30	1764
q30	1765
q30	1767
q30	1768
q30	1770
q30	1771
q30	1772
q30	1774
q30	1775
q30	1778
q30	1779
q30	1780
q30	1781
q30	1782
q30	1783
q30	1784
q30	1785
q30	1786
q30	1788
q30	1789
q30	1792
q30	1793
q30	1795
q30	1796
q30	1798
q30	1799
q30	1800
q30	1801
q30	1802
